,districtid,monthid,dose1,dose2
6526,MH_Nagpur,16,432983.0,183987.0
6527,MH_Nagpur,17,463284.0,215231.0
6528,MH_Nanded,1,0.0,0.0
6529,MH_Nanded,2,0.0,0.0
6530,MH_Nanded,3,0.0,0.0
6531,MH_Nanded,4,0.0,0.0
6532,MH_Nanded,5,0.0,0.0
6533,MH_Nanded,6,0.0,0.0
6534,MH_Nanded,7,0.0,0.0
6535,MH_Nanded,8,0.0,0.0
6536,MH_Nanded,9,0.0,0.0
6537,MH_Nanded,10,0.0,0.0
6538,MH_Nanded,11,9157.0,48.0
6539,MH_Nanded,12,25286.0,5803.0
6540,MH_Nanded,13,176099.0,8935.0
6541,MH_Nanded,14,107470.0,46033.0
6542,MH_Nanded,15,30898.0,39165.0
6543,MH_Nanded,16,186008.0,48962.0
6544,MH_Nanded,17,121270.0,71729.0
6545,MH_Nandurbar,1,0.0,0.0
6546,MH_Nandurbar,2,0.0,0.0
6547,MH_Nandurbar,3,0.0,0.0
6548,MH_Nandurbar,4,0.0,0.0
6549,MH_Nandurbar,5,0.0,0.0
6550,MH_Nandurbar,6,0.0,0.0
6551,MH_Nandurbar,7,0.0,0.0
6552,MH_Nandurbar,8,0.0,0.0
6553,MH_Nandurbar,9,0.0,0.0
6554,MH_Nandurbar,10,0.0,0.0
6555,MH_Nandurbar,11,8444.0,12.0
6556,MH_Nandurbar,12,12216.0,5891.0
6557,MH_Nandurbar,13,45214.0,9317.0
6558,MH_Nandurbar,14,90454.0,25464.0
6559,MH_Nandurbar,15,104467.0,12382.0
6560,MH_Nandurbar,16,107943.0,14007.0
6561,MH_Nandurbar,17,44911.0,38272.0
6562,MH_Nashik,1,0.0,0.0
6563,MH_Nashik,2,0.0,0.0
6564,MH_Nashik,3,0.0,0.0
6565,MH_Nashik,4,0.0,0.0
6566,MH_Nashik,5,0.0,0.0
6567,MH_Nashik,6,0.0,0.0
6568,MH_Nashik,7,0.0,0.0
6569,MH_Nashik,8,0.0,0.0
6570,MH_Nashik,9,0.0,0.0
6571,MH_Nashik,10,0.0,0.0
6572,MH_Nashik,11,29318.0,0.0
6573,MH_Nashik,12,75096.0,17708.0
6574,MH_Nashik,13,319082.0,30770.0
6575,MH_Nashik,14,244721.0,141919.0
6576,MH_Nashik,15,176560.0,36932.0
6577,MH_Nashik,16,368198.0,120160.0
6578,MH_Nashik,17,292565.0,187898.0
6579,MH_Osmanabad,1,0.0,0.0
6580,MH_Osmanabad,2,0.0,0.0
6581,MH_Osmanabad,3,0.0,0.0
6582,MH_Osmanabad,4,0.0,0.0
6583,MH_Osmanabad,5,0.0,0.0
6584,MH_Osmanabad,6,0.0,0.0
6585,MH_Osmanabad,7,0.0,0.0
6586,MH_Osmanabad,8,0.0,0.0
6587,MH_Osmanabad,9,0.0,0.0
6588,MH_Osmanabad,10,0.0,0.0
6589,MH_Osmanabad,11,6308.0,0.0
6590,MH_Osmanabad,12,12068.0,4505.0
6591,MH_Osmanabad,13,72915.0,6749.0
6592,MH_Osmanabad,14,66506.0,24930.0
6593,MH_Osmanabad,15,86359.0,18193.0
6594,MH_Osmanabad,16,84055.0,24384.0
6595,MH_Osmanabad,17,39519.0,45848.0
6596,MH_Palghar,1,0.0,0.0
6597,MH_Palghar,2,0.0,0.0
6598,MH_Palghar,3,0.0,0.0
6599,MH_Palghar,4,0.0,0.0
6600,MH_Palghar,5,0.0,0.0
6601,MH_Palghar,6,0.0,0.0
6602,MH_Palghar,7,0.0,0.0
6603,MH_Palghar,8,0.0,0.0
6604,MH_Palghar,9,0.0,0.0
6605,MH_Palghar,10,0.0,0.0
6606,MH_Palghar,11,17505.0,0.0
6607,MH_Palghar,12,25514.0,10813.0
6608,MH_Palghar,13,83929.0,8816.0
6609,MH_Palghar,14,118779.0,44624.0
6610,MH_Palghar,15,107459.0,15147.0
6611,MH_Palghar,16,123719.0,40150.0
6612,MH_Palghar,17,109132.0,93021.0
6613,MH_Pune,1,0.0,0.0
6614,MH_Pune,2,0.0,0.0
6615,MH_Pune,3,0.0,0.0
6616,MH_Pune,4,0.0,0.0
6617,MH_Pune,5,0.0,0.0
6618,MH_Pune,6,0.0,0.0
6619,MH_Pune,7,0.0,0.0
6620,MH_Pune,8,0.0,0.0
6621,MH_Pune,9,0.0,0.0
6622,MH_Pune,10,0.0,0.0
6623,MH_Pune,11,60228.0,45.0
6624,MH_Pune,12,145065.0,36441.0
6625,MH_Pune,13,1233485.0,82708.0
6626,MH_Pune,14,562088.0,406272.0
6627,MH_Pune,15,743848.0,94561.0
6628,MH_Pune,16,1332266.0,547167.0
6629,MH_Pune,17,877780.0,538038.0
6630,MH_Raigad,1,0.0,0.0
6631,MH_Raigad,2,0.0,0.0
6632,MH_Raigad,3,0.0,0.0
6633,MH_Raigad,4,0.0,0.0
6634,MH_Raigad,5,0.0,0.0
6635,MH_Raigad,6,0.0,0.0
6636,MH_Raigad,7,0.0,0.0
6637,MH_Raigad,8,0.0,0.0
6638,MH_Raigad,9,0.0,0.0
6639,MH_Raigad,10,0.0,0.0
6640,MH_Raigad,11,10264.0,1.0
6641,MH_Raigad,12,23511.0,5859.0
6642,MH_Raigad,13,114230.0,10424.0
6643,MH_Raigad,14,119855.0,53060.0
6644,MH_Raigad,15,180060.0,15043.0
6645,MH_Raigad,16,145373.0,49571.0
6646,MH_Raigad,17,136610.0,105770.0
6647,MH_Ratnagiri,1,0.0,0.0
6648,MH_Ratnagiri,2,0.0,0.0
6649,MH_Ratnagiri,3,0.0,0.0
6650,MH_Ratnagiri,4,0.0,0.0
6651,MH_Ratnagiri,5,0.0,0.0
6652,MH_Ratnagiri,6,0.0,0.0
6653,MH_Ratnagiri,7,0.0,0.0
6654,MH_Ratnagiri,8,0.0,0.0
6655,MH_Ratnagiri,9,0.0,0.0
6656,MH_Ratnagiri,10,0.0,0.0
6657,MH_Ratnagiri,11,9295.0,0.0
6658,MH_Ratnagiri,12,15817.0,6789.0
6659,MH_Ratnagiri,13,59672.0,6325.0
6660,MH_Ratnagiri,14,82911.0,33157.0
6661,MH_Ratnagiri,15,91755.0,25047.0
6662,MH_Ratnagiri,16,92228.0,21254.0
6663,MH_Ratnagiri,17,54690.0,40909.0
6664,MH_Sangli,1,0.0,0.0
6665,MH_Sangli,2,0.0,0.0
6666,MH_Sangli,3,0.0,0.0
6667,MH_Sangli,4,0.0,0.0
6668,MH_Sangli,5,0.0,0.0
6669,MH_Sangli,6,0.0,0.0
6670,MH_Sangli,7,0.0,0.0
6671,MH_Sangli,8,0.0,0.0
6672,MH_Sangli,9,0.0,0.0
6673,MH_Sangli,10,0.0,0.0
6674,MH_Sangli,11,16467.0,0.0
6675,MH_Sangli,12,31844.0,10751.0
6676,MH_Sangli,13,282035.0,12469.0
6677,MH_Sangli,14,212643.0,87593.0
6678,MH_Sangli,15,84488.0,18347.0
6679,MH_Sangli,16,136738.0,99828.0
6680,MH_Sangli,17,236523.0,173091.0
6681,MH_Satara,1,0.0,0.0
6682,MH_Satara,2,0.0,0.0
6683,MH_Satara,3,0.0,0.0
6684,MH_Satara,4,0.0,0.0
6685,MH_Satara,5,0.0,0.0
6686,MH_Satara,6,0.0,0.0
6687,MH_Satara,7,0.0,0.0
6688,MH_Satara,8,0.0,0.0
6689,MH_Satara,9,0.0,0.0
6690,MH_Satara,10,0.0,0.0
6691,MH_Satara,11,24432.0,1.0
6692,MH_Satara,12,35841.0,15380.0
6693,MH_Satara,13,274941.0,23358.0
6694,MH_Satara,14,242035.0,64052.0
6695,MH_Satara,15,97645.0,25788.0
6696,MH_Satara,16,140735.0,102281.0
6697,MH_Satara,17,194032.0,204257.0
6698,MH_Sindhudurg,1,0.0,0.0
6699,MH_Sindhudurg,2,0.0,0.0
6700,MH_Sindhudurg,3,0.0,0.0
6701,MH_Sindhudurg,4,0.0,0.0
6702,MH_Sindhudurg,5,0.0,0.0
6703,MH_Sindhudurg,6,0.0,0.0
6704,MH_Sindhudurg,7,0.0,0.0
6705,MH_Sindhudurg,8,0.0,0.0
6706,MH_Sindhudurg,9,0.0,0.0
6707,MH_Sindhudurg,10,0.0,0.0
6708,MH_Sindhudurg,11,5882.0,0.0
6709,MH_Sindhudurg,12,11675.0,3926.0
6710,MH_Sindhudurg,13,39037.0,4613.0
6711,MH_Sindhudurg,14,71781.0,25183.0
6712,MH_Sindhudurg,15,51615.0,16890.0
6713,MH_Sindhudurg,16,61658.0,15634.0
6714,MH_Sindhudurg,17,43541.0,39984.0
6715,MH_Solapur,1,0.0,0.0
6716,MH_Solapur,2,0.0,0.0
6717,MH_Solapur,3,0.0,0.0
6718,MH_Solapur,4,0.0,0.0
6719,MH_Solapur,5,0.0,0.0
6720,MH_Solapur,6,0.0,0.0
6721,MH_Solapur,7,0.0,0.0
6722,MH_Solapur,8,0.0,0.0
6723,MH_Solapur,9,0.0,0.0
6724,MH_Solapur,10,0.0,0.0
6725,MH_Solapur,11,25462.0,0.0
6726,MH_Solapur,12,31094.0,12931.0
6727,MH_Solapur,13,149757.0,16215.0
6728,MH_Solapur,14,148966.0,65895.0
6729,MH_Solapur,15,144073.0,18103.0
6730,MH_Solapur,16,111281.0,60052.0
6731,MH_Solapur,17,174386.0,109882.0
6732,MH_Thane,1,0.0,0.0
6733,MH_Thane,2,0.0,0.0
6734,MH_Thane,3,0.0,0.0
6735,MH_Thane,4,0.0,0.0
6736,MH_Thane,5,0.0,0.0
6737,MH_Thane,6,0.0,0.0
6738,MH_Thane,7,0.0,0.0
6739,MH_Thane,8,0.0,0.0
6740,MH_Thane,9,0.0,0.0
6741,MH_Thane,10,0.0,0.0
6742,MH_Thane,11,63518.0,0.0
6743,MH_Thane,12,99568.0,39422.0
6744,MH_Thane,13,535136.0,50811.0
6745,MH_Thane,14,432951.0,240404.0
6746,MH_Thane,15,423461.0,51253.0
6747,MH_Thane,16,681770.0,248604.0
6748,MH_Thane,17,577219.0,407555.0
6749,MH_Wardha,1,0.0,0.0
6750,MH_Wardha,2,0.0,0.0
6751,MH_Wardha,3,0.0,0.0
6752,MH_Wardha,4,0.0,0.0
6753,MH_Wardha,5,0.0,0.0
6754,MH_Wardha,6,0.0,0.0
6755,MH_Wardha,7,0.0,0.0
6756,MH_Wardha,8,0.0,0.0
6757,MH_Wardha,9,0.0,0.0
6758,MH_Wardha,10,0.0,0.0
6759,MH_Wardha,11,13942.0,2.0
6760,MH_Wardha,12,14975.0,9048.0
6761,MH_Wardha,13,109657.0,8780.0
6762,MH_Wardha,14,58986.0,28948.0
6763,MH_Wardha,15,45465.0,13839.0
6764,MH_Wardha,16,84057.0,22722.0
6765,MH_Wardha,17,99879.0,51739.0
6766,MH_Washim,1,0.0,0.0
6767,MH_Washim,2,0.0,0.0
6768,MH_Washim,3,0.0,0.0
6769,MH_Washim,4,0.0,0.0
6770,MH_Washim,5,0.0,0.0
6771,MH_Washim,6,0.0,0.0
6772,MH_Washim,7,0.0,0.0
6773,MH_Washim,8,0.0,0.0
6774,MH_Washim,9,0.0,0.0
6775,MH_Washim,10,0.0,0.0
6776,MH_Washim,11,5065.0,1.0
6777,MH_Washim,12,12046.0,2859.0
6778,MH_Washim,13,81337.0,5720.0
6779,MH_Washim,14,53018.0,26243.0
6780,MH_Washim,15,52825.0,33945.0
6781,MH_Washim,16,110200.0,28903.0
6782,MH_Washim,17,62453.0,42870.0
6783,MH_Yavatmal,1,0.0,0.0
6784,MH_Yavatmal,2,0.0,0.0
6785,MH_Yavatmal,3,0.0,0.0
6786,MH_Yavatmal,4,0.0,0.0
6787,MH_Yavatmal,5,0.0,0.0
6788,MH_Yavatmal,6,0.0,0.0
6789,MH_Yavatmal,7,0.0,0.0
6790,MH_Yavatmal,8,0.0,0.0
6791,MH_Yavatmal,9,0.0,0.0
6792,MH_Yavatmal,10,0.0,0.0
6793,MH_Yavatmal,11,11228.0,26.0
6794,MH_Yavatmal,12,21733.0,6052.0
6795,MH_Yavatmal,13,119497.0,9949.0
6796,MH_Yavatmal,14,119236.0,44955.0
6797,MH_Yavatmal,15,103255.0,29815.0
6798,MH_Yavatmal,16,157661.0,39186.0
6799,MH_Yavatmal,17,118315.0,78295.0
6800,MN_Bishnupur,1,0.0,0.0
6801,MN_Bishnupur,2,0.0,0.0
6802,MN_Bishnupur,3,0.0,0.0
6803,MN_Bishnupur,4,0.0,0.0
6804,MN_Bishnupur,5,0.0,0.0
6805,MN_Bishnupur,6,0.0,0.0
6806,MN_Bishnupur,7,0.0,0.0
6807,MN_Bishnupur,8,0.0,0.0
6808,MN_Bishnupur,9,0.0,0.0
6809,MN_Bishnupur,10,0.0,0.0
6810,MN_Bishnupur,11,1128.0,0.0
6811,MN_Bishnupur,12,3244.0,376.0
6812,MN_Bishnupur,13,1073.0,2211.0
6813,MN_Bishnupur,14,19419.0,1506.0
6814,MN_Bishnupur,15,11239.0,75.0
6815,MN_Bishnupur,16,32972.0,909.0
6816,MN_Bishnupur,17,48996.0,16117.0
6817,MN_Chandel,1,0.0,0.0
6818,MN_Chandel,2,0.0,0.0
6819,MN_Chandel,3,0.0,0.0
6820,MN_Chandel,4,0.0,0.0
6821,MN_Chandel,5,0.0,0.0
6822,MN_Chandel,6,0.0,0.0
6823,MN_Chandel,7,0.0,0.0
6824,MN_Chandel,8,0.0,0.0
6825,MN_Chandel,9,0.0,0.0
6826,MN_Chandel,10,0.0,0.0
6827,MN_Chandel,11,948.0,0.0
6828,MN_Chandel,12,3848.0,464.0
6829,MN_Chandel,13,373.0,2459.0
6830,MN_Chandel,14,3417.0,1026.0
6831,MN_Chandel,15,3099.0,25.0
6832,MN_Chandel,16,7972.0,947.0
6833,MN_Chandel,17,4657.0,2544.0
6834,MN_Churachandpur,1,0.0,0.0
6835,MN_Churachandpur,2,0.0,0.0
6836,MN_Churachandpur,3,0.0,0.0
6837,MN_Churachandpur,4,0.0,0.0
6838,MN_Churachandpur,5,0.0,0.0
6839,MN_Churachandpur,6,0.0,0.0
6840,MN_Churachandpur,7,0.0,0.0
6841,MN_Churachandpur,8,0.0,0.0
6842,MN_Churachandpur,9,0.0,0.0
6843,MN_Churachandpur,10,0.0,0.0
6844,MN_Churachandpur,11,2048.0,0.0
6845,MN_Churachandpur,12,5137.0,589.0
6846,MN_Churachandpur,13,2217.0,3874.0
6847,MN_Churachandpur,14,17009.0,1652.0
6848,MN_Churachandpur,15,17716.0,130.0
6849,MN_Churachandpur,16,24131.0,2690.0
6850,MN_Churachandpur,17,27319.0,13711.0
6851,MN_Imphal East,1,0.0,0.0
6852,MN_Imphal East,2,0.0,0.0
6853,MN_Imphal East,3,0.0,0.0
6854,MN_Imphal East,4,0.0,0.0
6855,MN_Imphal East,5,0.0,0.0
6856,MN_Imphal East,6,0.0,0.0
6857,MN_Imphal East,7,0.0,0.0
6858,MN_Imphal East,8,0.0,0.0
6859,MN_Imphal East,9,0.0,0.0
6860,MN_Imphal East,10,0.0,0.0
6861,MN_Imphal East,11,3495.0,0.0
6862,MN_Imphal East,12,6179.0,1765.0
6863,MN_Imphal East,13,7065.0,6161.0
6864,MN_Imphal East,14,56075.0,5156.0
6865,MN_Imphal East,15,29119.0,728.0
6866,MN_Imphal East,16,77294.0,4490.0
6867,MN_Imphal East,17,50318.0,41280.0
6868,MN_Imphal West,1,0.0,0.0
6869,MN_Imphal West,2,0.0,0.0
6870,MN_Imphal West,3,0.0,0.0
6871,MN_Imphal West,4,0.0,0.0
6872,MN_Imphal West,5,0.0,0.0
6873,MN_Imphal West,6,0.0,0.0
6874,MN_Imphal West,7,0.0,0.0
6875,MN_Imphal West,8,0.0,0.0
6876,MN_Imphal West,9,0.0,0.0
6877,MN_Imphal West,10,0.0,0.0
6878,MN_Imphal West,11,6611.0,121.0
6879,MN_Imphal West,12,8882.0,3875.0
6880,MN_Imphal West,13,6036.0,6382.0
6881,MN_Imphal West,14,48713.0,4971.0
6882,MN_Imphal West,15,48517.0,406.0
6883,MN_Imphal West,16,94273.0,5342.0
6884,MN_Imphal West,17,67240.0,46851.0
6885,MN_Jiribam,1,0.0,0.0
6886,MN_Jiribam,2,0.0,0.0
6887,MN_Jiribam,3,0.0,0.0
6888,MN_Jiribam,4,0.0,0.0
6889,MN_Jiribam,5,0.0,0.0
6890,MN_Jiribam,6,0.0,0.0
6891,MN_Jiribam,7,0.0,0.0
6892,MN_Jiribam,8,0.0,0.0
6893,MN_Jiribam,9,0.0,0.0
6894,MN_Jiribam,10,0.0,0.0
6895,MN_Jiribam,11,362.0,0.0
6896,MN_Jiribam,12,815.0,10.0
6897,MN_Jiribam,13,1042.0,1200.0
6898,MN_Jiribam,14,1722.0,455.0
6899,MN_Jiribam,15,3356.0,28.0
6900,MN_Jiribam,16,9494.0,247.0
6901,MN_Jiribam,17,7775.0,1765.0
6902,MN_Kakching,1,0.0,0.0
6903,MN_Kakching,2,0.0,0.0
6904,MN_Kakching,3,0.0,0.0
6905,MN_Kakching,4,0.0,0.0
6906,MN_Kakching,5,0.0,0.0
6907,MN_Kakching,6,0.0,0.0
6908,MN_Kakching,7,0.0,0.0
6909,MN_Kakching,8,0.0,0.0
6910,MN_Kakching,9,0.0,0.0
6911,MN_Kakching,10,0.0,0.0
6912,MN_Kakching,11,553.0,0.0
6913,MN_Kakching,12,1978.0,194.0
6914,MN_Kakching,13,849.0,1744.0
6915,MN_Kakching,14,12053.0,651.0
6916,MN_Kakching,15,11916.0,72.0
6917,MN_Kakching,16,26628.0,1384.0
6918,MN_Kakching,17,20525.0,10912.0
6919,MN_Kamjong,1,0.0,0.0
6920,MN_Kamjong,2,0.0,0.0
6921,MN_Kamjong,3,0.0,0.0
6922,MN_Kamjong,4,0.0,0.0
6923,MN_Kamjong,5,0.0,0.0
6924,MN_Kamjong,6,0.0,0.0
6925,MN_Kamjong,7,0.0,0.0
6926,MN_Kamjong,8,0.0,0.0
6927,MN_Kamjong,9,0.0,0.0
6928,MN_Kamjong,10,0.0,0.0
6929,MN_Kamjong,11,180.0,0.0
6930,MN_Kamjong,12,428.0,66.0
6931,MN_Kamjong,13,510.0,184.0
6932,MN_Kamjong,14,1051.0,257.0
6933,MN_Kamjong,15,1815.0,12.0
6934,MN_Kamjong,16,2592.0,121.0
6935,MN_Kamjong,17,2994.0,1014.0
6936,MN_Kangpokpi,1,0.0,0.0
6937,MN_Kangpokpi,2,0.0,0.0
6938,MN_Kangpokpi,3,0.0,0.0
6939,MN_Kangpokpi,4,0.0,0.0
6940,MN_Kangpokpi,5,0.0,0.0
6941,MN_Kangpokpi,6,0.0,0.0
6942,MN_Kangpokpi,7,0.0,0.0
6943,MN_Kangpokpi,8,0.0,0.0
6944,MN_Kangpokpi,9,0.0,0.0
6945,MN_Kangpokpi,10,0.0,0.0
6946,MN_Kangpokpi,11,540.0,0.0
6947,MN_Kangpokpi,12,1438.0,56.0
6948,MN_Kangpokpi,13,1125.0,1113.0
6949,MN_Kangpokpi,14,4775.0,914.0
6950,MN_Kangpokpi,15,4388.0,93.0
6951,MN_Kangpokpi,16,11595.0,1556.0
6952,MN_Kangpokpi,17,11032.0,3194.0
6953,MN_Noney,1,0.0,0.0
6954,MN_Noney,2,0.0,0.0
6955,MN_Noney,3,0.0,0.0
6956,MN_Noney,4,0.0,0.0
6957,MN_Noney,5,0.0,0.0
6958,MN_Noney,6,0.0,0.0
6959,MN_Noney,7,0.0,0.0
6960,MN_Noney,8,0.0,0.0
6961,MN_Noney,9,0.0,0.0
6962,MN_Noney,10,0.0,0.0
6963,MN_Noney,11,382.0,0.0
6964,MN_Noney,12,1840.0,215.0
6965,MN_Noney,13,839.0,681.0
6966,MN_Noney,14,1620.0,996.0
6967,MN_Noney,15,2366.0,4.0
6968,MN_Noney,16,3922.0,926.0
6969,MN_Noney,17,4876.0,1476.0
6970,MN_Pherzawl,1,0.0,0.0
6971,MN_Pherzawl,2,0.0,0.0
6972,MN_Pherzawl,3,0.0,0.0
6973,MN_Pherzawl,4,0.0,0.0
6974,MN_Pherzawl,5,0.0,0.0
6975,MN_Pherzawl,6,0.0,0.0
6976,MN_Pherzawl,7,0.0,0.0
6977,MN_Pherzawl,8,0.0,0.0
6978,MN_Pherzawl,9,0.0,0.0
6979,MN_Pherzawl,10,0.0,0.0
6980,MN_Pherzawl,11,299.0,0.0
6981,MN_Pherzawl,12,262.0,121.0
6982,MN_Pherzawl,13,611.0,242.0
6983,MN_Pherzawl,14,1492.0,248.0
6984,MN_Pherzawl,15,2717.0,29.0
6985,MN_Pherzawl,16,2258.0,690.0
6986,MN_Pherzawl,17,2379.0,1785.0
6987,MN_Senapati,1,0.0,0.0
6988,MN_Senapati,2,0.0,0.0
6989,MN_Senapati,3,0.0,0.0
6990,MN_Senapati,4,0.0,0.0
6991,MN_Senapati,5,0.0,0.0
6992,MN_Senapati,6,0.0,0.0
6993,MN_Senapati,7,0.0,0.0
6994,MN_Senapati,8,0.0,0.0
6995,MN_Senapati,9,0.0,0.0
6996,MN_Senapati,10,0.0,0.0
6997,MN_Senapati,11,508.0,0.0
6998,MN_Senapati,12,2358.0,213.0
6999,MN_Senapati,13,265.0,1546.0
7000,MN_Senapati,14,1963.0,678.0
7001,MN_Senapati,15,4328.0,33.0
7002,MN_Senapati,16,8777.0,481.0
7003,MN_Senapati,17,6321.0,1847.0
7004,MN_Tamenglong,1,0.0,0.0
7005,MN_Tamenglong,2,0.0,0.0
7006,MN_Tamenglong,3,0.0,0.0
7007,MN_Tamenglong,4,0.0,0.0
7008,MN_Tamenglong,5,0.0,0.0
7009,MN_Tamenglong,6,0.0,0.0
7010,MN_Tamenglong,7,0.0,0.0
7011,MN_Tamenglong,8,0.0,0.0
7012,MN_Tamenglong,9,0.0,0.0
7013,MN_Tamenglong,10,0.0,0.0
7014,MN_Tamenglong,11,407.0,0.0
7015,MN_Tamenglong,12,1957.0,207.0
7016,MN_Tamenglong,13,-34.0,850.0
7017,MN_Tamenglong,14,3041.0,728.0
7018,MN_Tamenglong,15,2179.0,7.0
7019,MN_Tamenglong,16,5011.0,466.0
7020,MN_Tamenglong,17,5586.0,2492.0
7021,MN_Tengnoupal,1,0.0,0.0
7022,MN_Tengnoupal,2,0.0,0.0
7023,MN_Tengnoupal,3,0.0,0.0
7024,MN_Tengnoupal,4,0.0,0.0
7025,MN_Tengnoupal,5,0.0,0.0
7026,MN_Tengnoupal,6,0.0,0.0
7027,MN_Tengnoupal,7,0.0,0.0
7028,MN_Tengnoupal,8,0.0,0.0
7029,MN_Tengnoupal,9,0.0,0.0
7030,MN_Tengnoupal,10,0.0,0.0
7031,MN_Tengnoupal,11,350.0,0.0
7032,MN_Tengnoupal,12,2121.0,98.0
7033,MN_Tengnoupal,13,1173.0,1817.0
7034,MN_Tengnoupal,14,2122.0,782.0
7035,MN_Tengnoupal,15,2884.0,38.0
7036,MN_Tengnoupal,16,7859.0,439.0
7037,MN_Tengnoupal,17,6214.0,1845.0
7038,MN_Thoubal,1,0.0,0.0
7039,MN_Thoubal,2,0.0,0.0
7040,MN_Thoubal,3,0.0,0.0
7041,MN_Thoubal,4,0.0,0.0
7042,MN_Thoubal,5,0.0,0.0
7043,MN_Thoubal,6,0.0,0.0
7044,MN_Thoubal,7,0.0,0.0
7045,MN_Thoubal,8,0.0,0.0
7046,MN_Thoubal,9,0.0,0.0
7047,MN_Thoubal,10,0.0,0.0
7048,MN_Thoubal,11,3015.0,48.0
7049,MN_Thoubal,12,3080.0,1187.0
7050,MN_Thoubal,13,1213.0,3338.0
7051,MN_Thoubal,14,25185.0,920.0
7052,MN_Thoubal,15,15456.0,113.0
7053,MN_Thoubal,16,56905.0,1755.0
7054,MN_Thoubal,17,26467.0,18903.0
7055,MN_Ukhrul,1,0.0,0.0
7056,MN_Ukhrul,2,0.0,0.0
7057,MN_Ukhrul,3,0.0,0.0
7058,MN_Ukhrul,4,0.0,0.0
7059,MN_Ukhrul,5,0.0,0.0
7060,MN_Ukhrul,6,0.0,0.0
7061,MN_Ukhrul,7,0.0,0.0
7062,MN_Ukhrul,8,0.0,0.0
7063,MN_Ukhrul,9,0.0,0.0
7064,MN_Ukhrul,10,0.0,0.0
7065,MN_Ukhrul,11,458.0,0.0
7066,MN_Ukhrul,12,2116.0,322.0
7067,MN_Ukhrul,13,882.0,837.0
7068,MN_Ukhrul,14,2997.0,957.0
7069,MN_Ukhrul,15,3753.0,48.0
7070,MN_Ukhrul,16,4105.0,431.0
7071,MN_Ukhrul,17,4351.0,2971.0
7072,ML_East Garo Hills,1,0.0,0.0
7073,ML_East Garo Hills,2,0.0,0.0
7074,ML_East Garo Hills,3,0.0,0.0
7075,ML_East Garo Hills,4,0.0,0.0
7076,ML_East Garo Hills,5,0.0,0.0
7077,ML_East Garo Hills,6,0.0,0.0
7078,ML_East Garo Hills,7,0.0,0.0
7079,ML_East Garo Hills,8,0.0,0.0
7080,ML_East Garo Hills,9,0.0,0.0
7081,ML_East Garo Hills,10,0.0,0.0
7082,ML_East Garo Hills,11,756.0,0.0
7083,ML_East Garo Hills,12,1889.0,543.0
7084,ML_East Garo Hills,13,2629.0,1494.0
7085,ML_East Garo Hills,14,8103.0,2212.0
7086,ML_East Garo Hills,15,3112.0,54.0
7087,ML_East Garo Hills,16,8040.0,424.0
7088,ML_East Garo Hills,17,13267.0,5378.0
7089,ML_East Jaintia Hills,1,0.0,0.0
7090,ML_East Jaintia Hills,2,0.0,0.0
7091,ML_East Jaintia Hills,3,0.0,0.0
7092,ML_East Jaintia Hills,4,0.0,0.0
7093,ML_East Jaintia Hills,5,0.0,0.0
7094,ML_East Jaintia Hills,6,0.0,0.0
7095,ML_East Jaintia Hills,7,0.0,0.0
7096,ML_East Jaintia Hills,8,0.0,0.0
7097,ML_East Jaintia Hills,9,0.0,0.0
7098,ML_East Jaintia Hills,10,0.0,0.0
7099,ML_East Jaintia Hills,11,535.0,0.0
7100,ML_East Jaintia Hills,12,969.0,592.0
7101,ML_East Jaintia Hills,13,5076.0,846.0
7102,ML_East Jaintia Hills,14,8989.0,1225.0
7103,ML_East Jaintia Hills,15,5550.0,6.0
7104,ML_East Jaintia Hills,16,12031.0,2316.0
7105,ML_East Jaintia Hills,17,17821.0,7781.0
7106,ML_East Khasi Hills,1,0.0,0.0
7107,ML_East Khasi Hills,2,0.0,0.0
7108,ML_East Khasi Hills,3,0.0,0.0
7109,ML_East Khasi Hills,4,0.0,0.0
7110,ML_East Khasi Hills,5,0.0,0.0
7111,ML_East Khasi Hills,6,0.0,0.0
7112,ML_East Khasi Hills,7,0.0,0.0
7113,ML_East Khasi Hills,8,0.0,0.0
7114,ML_East Khasi Hills,9,0.0,0.0
7115,ML_East Khasi Hills,10,0.0,0.0
7116,ML_East Khasi Hills,11,3406.0,59.0
7117,ML_East Khasi Hills,12,15178.0,3163.0
7118,ML_East Khasi Hills,13,18191.0,10532.0
7119,ML_East Khasi Hills,14,56385.0,8295.0
7120,ML_East Khasi Hills,15,44433.0,109.0
7121,ML_East Khasi Hills,16,98762.0,14794.0
7122,ML_East Khasi Hills,17,37952.0,44789.0
7123,ML_North Garo Hills,1,0.0,0.0
7124,ML_North Garo Hills,2,0.0,0.0
7125,ML_North Garo Hills,3,0.0,0.0
7126,ML_North Garo Hills,4,0.0,0.0
7127,ML_North Garo Hills,5,0.0,0.0
7128,ML_North Garo Hills,6,0.0,0.0
7129,ML_North Garo Hills,7,0.0,0.0
7130,ML_North Garo Hills,8,0.0,0.0
7131,ML_North Garo Hills,9,0.0,0.0
7132,ML_North Garo Hills,10,0.0,0.0
7133,ML_North Garo Hills,11,762.0,0.0
7134,ML_North Garo Hills,12,1602.0,479.0
7135,ML_North Garo Hills,13,2629.0,1261.0
7136,ML_North Garo Hills,14,7684.0,1677.0
7137,ML_North Garo Hills,15,1984.0,14.0
